"fecha","caudal_m3s","id_cuenca"
2015-01-01,80.6519717815857,"C024"
2015-01-02,44.0541661381456,"C024"
2015-01-03,69.3519391572979,"C024"
2015-01-04,52.701603554856,"C024"
2015-01-05,67.2747940873191,"C024"
2015-01-06,51.419986590246,"C024"
2015-01-07,57.975825395211,"C024"
2015-01-08,115.692010764493,"C024"
2015-01-09,152.722965234039,"C024"
2015-01-10,110.014223838133,"C024"
2015-01-11,154.959457572821,"C024"
2015-01-12,154.146094525249,"C024"
2015-01-13,161.851176515835,"C024"
2015-01-14,190.595946722526,"C024"
2015-01-15,123.445055012372,"C024"
2015-01-16,83.0874589064454,"C024"
2015-01-17,86.0277476758516,"C024"
2015-01-18,166.5631251539,"C024"
2015-01-19,13.0742846796389,"C024"
2015-01-20,69.246296630231,"C024"
2015-01-21,167.664406059628,"C024"
2015-01-22,86.528943536455,"C024"
2015-01-23,130.109920734968,"C024"
2015-01-24,99.6079747103921,"C024"
2015-01-25,24.9137948425022,"C024"
2015-01-26,107.945407865929,"C024"
2015-01-27,89.8569059669102,"C024"
2015-01-28,152.815470436842,"C024"
2015-01-29,90.1667084838617,"C024"
2015-01-30,125.383599451438,"C024"
2015-01-31,65.4794411522455,"C024"
2015-02-01,131.09110519013,"C024"
2015-02-02,81.6198748591432,"C024"
2015-02-03,184.472077623067,"C024"
2015-02-04,194.22456890598,"C024"
2015-02-05,175.263048377819,"C024"
2015-02-06,36.0793232870765,"C024"
2015-02-07,58.2781437733164,"C024"
2015-02-08,49.4962195214651,"C024"
2015-02-09,58.4180707320866,"C024"
2015-02-10,101.818656380637,"C024"
2015-02-11,80.2357093909064,"C024"
2015-02-12,157.07911163065,"C024"
2015-02-13,134.658511930264,"C024"
2015-02-14,206.099229037694,"C024"
2015-02-15,120.851192728649,"C024"
2015-02-16,199.513141185707,"C024"
2015-02-17,121.79001370325,"C024"
2015-02-18,70.8586892537256,"C024"
2015-02-19,34.3413764661618,"C024"
2015-02-20,86.8385819032167,"C024"
2015-02-21,63.5271215382587,"C024"
2015-02-22,170.885915342019,"C024"
2015-02-23,82.9858570813051,"C024"
2015-02-24,57.5675914060544,"C024"
2015-02-25,123.98316151877,"C024"
2015-02-26,31.7093072915295,"C024"
2015-02-27,28.3841226392712,"C024"
2015-02-28,10.6717601699118,"C024"
2015-03-01,9.54689223595506,"C024"
2015-03-02,20.726076981121,"C024"
2015-03-03,50.7216071987245,"C024"
2015-03-04,43.1817941676398,"C024"
2015-03-05,67.0021794961465,"C024"
2015-03-06,21.4043186158356,"C024"
2015-03-07,8.81639427319509,"C024"
2015-03-08,18.6393362606541,"C024"
2015-03-09,30.0470177258035,"C024"
2015-03-10,29.3509225777239,"C024"
2015-03-11,41.3649064271204,"C024"
2015-03-12,6.6870091043809,"C024"
2015-03-13,27.8115856178428,"C024"
2015-03-14,11.738432297408,"C024"
2015-03-15,15.3024590035712,"C024"
2015-03-16,10.8176795090726,"C024"
2015-03-17,58.9517757078704,"C024"
2015-03-18,40.9532759987426,"C024"
2015-03-19,59.6112352038513,"C024"
2015-03-20,26.7308660051695,"C024"
2015-03-21,18.4527765584302,"C024"
2015-03-22,2.75036567019736,"C024"
2015-03-23,29.4243056101084,"C024"
2015-03-24,7.34334994440355,"C024"
2015-03-25,42.8161199928738,"C024"
2015-03-26,52.3783798849186,"C024"
2015-03-27,103.118006089891,"C024"
2015-03-28,28.6069467889501,"C024"
2015-03-29,105.580933139143,"C024"
2015-03-30,89.7345946140375,"C024"
2015-03-31,34.0001890969032,"C024"
2015-04-01,46.4381065311264,"C024"
2015-04-02,82.4718663153002,"C024"
2015-04-03,99.6851319201883,"C024"
2015-04-04,95.5844477105547,"C024"
2015-04-05,145.625856148238,"C024"
2015-04-06,105.108672254742,"C024"
2015-04-07,116.785348696953,"C024"
2015-04-08,109.560008340288,"C024"
2015-04-09,65.4304403815326,"C024"
2015-04-10,89.0877507175461,"C024"
2015-04-11,95.8220387196101,"C024"
2015-04-12,60.643404815372,"C024"
2015-04-13,11.8660780729381,"C024"
2015-04-14,17.9201575736846,"C024"
2015-04-15,22.5951835934383,"C024"
2015-04-16,24.4409963738851,"C024"
2015-04-17,67.7550597773815,"C024"
2015-04-18,90.5429472961148,"C024"
2015-04-19,55.8933086039294,"C024"
2015-04-20,24.9217575725696,"C024"
2015-04-21,18.8044206272185,"C024"
2015-04-22,58.9384148160105,"C024"
2015-04-23,123.714729794364,"C024"
2015-04-24,28.5546007172586,"C024"
2015-04-25,71.7142931897821,"C024"
2015-04-26,79.5528788687489,"C024"
2015-04-27,74.1684657681533,"C024"
2015-04-28,64.3207162364268,"C024"
2015-04-29,88.8663188108723,"C024"
2015-04-30,70.4297646207998,"C024"
2015-05-01,147.678416893348,"C024"
2015-05-02,93.5126214941227,"C024"
2015-05-03,94.4216988625136,"C024"
2015-05-04,15.6432177944173,"C024"
2015-05-05,46.3806834845469,"C024"
2015-05-06,25.0686544453092,"C024"
2015-05-07,27.5878054509704,"C024"
2015-05-08,32.8449567778535,"C024"
2015-05-09,18.6174235875175,"C024"
2015-05-10,43.2830111891678,"C024"
2015-05-11,2.47405324655912,"C024"
2015-05-12,5.83574060940563,"C024"
2015-05-13,22.21972598153,"C024"
2015-05-14,7.05438851230445,"C024"
2015-05-15,7.60482003199514,"C024"
