"fecha","caudal_m3s","id_cuenca"
2015-01-01,36.3404335050789,"C025"
2015-01-02,20.1091976347247,"C025"
2015-01-03,29.8588712672256,"C025"
2015-01-04,42.2665084815778,"C025"
2015-01-05,34.2702417708003,"C025"
2015-01-06,52.7772355756019,"C025"
2015-01-07,43.3319558464237,"C025"
2015-01-08,47.9060721088851,"C025"
2015-01-09,9.48599722919733,"C025"
2015-01-10,15.248360788964,"C025"
2015-01-11,21.7297004129489,"C025"
2015-01-12,8.85599351410674,"C025"
2015-01-13,2.53153003861629,"C025"
2015-01-14,15.0291436282301,"C025"
2015-01-15,16.8344909408686,"C025"
2015-01-16,5.91025622033946,"C025"
2015-01-17,14.5532995812958,"C025"
2015-01-18,27.8511250391192,"C025"
2015-01-19,21.8836773661385,"C025"
2015-01-20,26.7313738227358,"C025"
2015-01-21,39.2041138194758,"C025"
2015-01-22,47.2161898707191,"C025"
2015-01-23,49.3801174382951,"C025"
2015-01-24,24.5458898097058,"C025"
2015-01-25,32.9527058810133,"C025"
2015-01-26,25.7229003589025,"C025"
2015-01-27,34.3942824116718,"C025"
2015-01-28,25.3342243084439,"C025"
2015-01-29,18.1360853998329,"C025"
2015-01-30,40.2922516991596,"C025"
2015-01-31,25.8441100310538,"C025"
2015-02-01,28.7420448513113,"C025"
2015-02-02,33.4484688017357,"C025"
2015-02-03,63.3685272947439,"C025"
2015-02-04,22.8517998761636,"C025"
2015-02-05,14.6103001747618,"C025"
2015-02-06,14.3931170053565,"C025"
2015-02-07,30.9057377155126,"C025"
2015-02-08,24.3352311193356,"C025"
2015-02-09,33.4772943972312,"C025"
2015-02-10,29.5644620437507,"C025"
2015-02-11,19.3011130331329,"C025"
2015-02-12,61.0166928993681,"C025"
2015-02-13,26.2198531164702,"C025"
2015-02-14,38.9326541778375,"C025"
2015-02-15,55.6245080750943,"C025"
2015-02-16,19.665512442027,"C025"
2015-02-17,25.5888585824675,"C025"
2015-02-18,20.6334953032866,"C025"
2015-02-19,23.1081006968495,"C025"
2015-02-20,14.1699413581232,"C025"
2015-02-21,4.54330680222409,"C025"
2015-02-22,25.9324589271062,"C025"
2015-02-23,39.7460168691449,"C025"
2015-02-24,21.0437183042591,"C025"
2015-02-25,10.186519018868,"C025"
2015-02-26,33.2948593360639,"C025"
2015-02-27,16.1709337536124,"C025"
2015-02-28,23.8169932223757,"C025"
2015-03-01,27.820864619565,"C025"
2015-03-02,46.6924554551141,"C025"
2015-03-03,36.7791388517526,"C025"
2015-03-04,56.0349355816135,"C025"
2015-03-05,33.2171134150727,"C025"
2015-03-06,23.3156086955754,"C025"
2015-03-07,58.6022915719197,"C025"
2015-03-08,31.3229793812748,"C025"
2015-03-09,55.2418128629675,"C025"
2015-03-10,43.3676960702484,"C025"
2015-03-11,35.1759934213857,"C025"
2015-03-12,83.0832127302345,"C025"
2015-03-13,42.6351174880897,"C025"
2015-03-14,74.962099024327,"C025"
2015-03-15,84.8752990457961,"C025"
2015-03-16,49.8450539679231,"C025"
2015-03-17,25.2166866448989,"C025"
2015-03-18,51.3739680853172,"C025"
2015-03-19,53.3498657895449,"C025"
2015-03-20,20.2237282778537,"C025"
2015-03-21,31.6483004542399,"C025"
2015-03-22,37.8774113253297,"C025"
2015-03-23,56.0724259674826,"C025"
2015-03-24,84.8752990457961,"C025"
2015-03-25,52.3615321557509,"C025"
2015-03-26,51.4848925521952,"C025"
2015-03-27,68.986840466296,"C025"
2015-03-28,84.8752990457961,"C025"
2015-03-29,60.3769758924927,"C025"
2015-03-30,41.030907238913,"C025"
2015-03-31,9.87549318615109,"C025"
2015-04-01,52.4011969334329,"C025"
2015-04-02,29.4472450461486,"C025"
2015-04-03,51.7323348637979,"C025"
2015-04-04,35.2351170643011,"C025"
2015-04-05,20.6563545091033,"C025"
2015-04-06,19.6352141561013,"C025"
2015-04-07,33.2780353876348,"C025"
2015-04-08,31.7747958912646,"C025"
2015-04-09,12.9600270164269,"C025"
2015-04-10,19.4352151186198,"C025"
2015-04-11,42.5531115215827,"C025"
2015-04-12,41.611137725039,"C025"
2015-04-13,25.6415366436809,"C025"
2015-04-14,26.6968030355745,"C025"
2015-04-15,47.5817667527126,"C025"
2015-04-16,50.4717482646573,"C025"
2015-04-17,34.0243298057146,"C025"
2015-04-18,30.1293632141937,"C025"
2015-04-19,29.130471527469,"C025"
2015-04-20,54.8000929086118,"C025"
2015-04-21,21.7984249597746,"C025"
2015-04-22,5.74321018087062,"C025"
2015-04-23,2.87563918109664,"C025"
2015-04-24,17.7763966896145,"C025"
2015-04-25,43.2158174959481,"C025"
2015-04-26,44.8664181236867,"C025"
2015-04-27,56.8617871620343,"C025"
2015-04-28,54.6794973490706,"C025"
2015-04-29,48.3905836735894,"C025"
2015-04-30,62.1421606223681,"C025"
2015-05-01,84.8752990457961,"C025"
2015-05-02,84.8752990457961,"C025"
2015-05-03,56.091855719508,"C025"
2015-05-04,83.9505207748444,"C025"
2015-05-05,26.7296173313879,"C025"
2015-05-06,65.6282518152807,"C025"
2015-05-07,37.3902800282257,"C025"
2015-05-08,20.0005692036386,"C025"
2015-05-09,35.3611316522864,"C025"
