"fecha","caudal_m3s","id_cuenca"
2015-01-01,58.0918952175396,"C026"
2015-01-02,54.9374113186823,"C026"
2015-01-03,40.7751996810381,"C026"
2015-01-04,26.6685413767472,"C026"
2015-01-05,27.8182613654579,"C026"
2015-01-06,29.378796561793,"C026"
2015-01-07,1.56418677369538,"C026"
2015-01-08,22.6752056663548,"C026"
2015-01-09,16.5199935897652,"C026"
2015-01-10,1.31127503333892,"C026"
2015-01-11,3.91469363012222,"C026"
2015-01-12,18.3757287919934,"C026"
2015-01-13,10.6766963509293,"C026"
2015-01-14,23.1638496942957,"C026"
2015-01-15,2.00895516979365,"C026"
2015-01-16,7.44224403602392,"C026"
2015-01-17,3.99498011155742,"C026"
2015-01-18,9.12093060898914,"C026"
2015-01-19,1.99044075947027,"C026"
2015-01-20,2.42829992339431,"C026"
2015-01-21,4.84201714862518,"C026"
2015-01-22,3.31084710716664,"C026"
2015-01-23,20.8037012975155,"C026"
2015-01-24,6.85800072605652,"C026"
2015-01-25,1.31127503333892,"C026"
2015-01-26,1.31127503333892,"C026"
2015-01-27,7.92053379244199,"C026"
2015-01-28,4.26998095401811,"C026"
2015-01-29,10.6338692731807,"C026"
2015-01-30,12.367927941851,"C026"
2015-01-31,6.32677984480732,"C026"
2015-02-01,4.06118216318025,"C026"
2015-02-02,3.32749026610748,"C026"
2015-02-03,5.96457943450844,"C026"
2015-02-04,14.9983676268562,"C026"
2015-02-05,12.0804195409466,"C026"
2015-02-06,18.9644180638227,"C026"
2015-02-07,5.87140492497359,"C026"
2015-02-08,55.9994479596542,"C026"
2015-02-09,4.26191681824136,"C026"
2015-02-10,5.12606676654269,"C026"
2015-02-11,22.7345366383682,"C026"
2015-02-12,13.585591958052,"C026"
2015-02-13,8.53675656518992,"C026"
2015-02-14,5.96355104147048,"C026"
2015-02-15,22.7566056498583,"C026"
2015-02-16,6.60080266168486,"C026"
2015-02-17,36.6225153244517,"C026"
2015-02-18,51.0405350735548,"C026"
2015-02-19,63.3674536042169,"C026"
2015-02-20,17.6019038256936,"C026"
2015-02-21,26.0404765436932,"C026"
2015-02-22,59.4817277273942,"C026"
2015-02-23,42.6228143440758,"C026"
2015-02-24,65.9993917561532,"C026"
2015-02-25,15.8657216475747,"C026"
2015-02-26,26.5018416233759,"C026"
2015-02-27,9.1343396519849,"C026"
2015-02-28,15.55211280751,"C026"
2015-03-01,20.23052586977,"C026"
2015-03-02,17.9553238705357,"C026"
2015-03-03,38.2609063151883,"C026"
2015-03-04,57.830492065197,"C026"
2015-03-05,28.633696127718,"C026"
2015-03-06,21.4142175738148,"C026"
2015-03-07,54.8033148688144,"C026"
2015-03-08,48.4884314990582,"C026"
2015-03-09,59.5982279924002,"C026"
2015-03-10,74.3667002252586,"C026"
2015-03-11,9.96758451051429,"C026"
2015-03-12,8.87881038942446,"C026"
2015-03-13,10.4294219947942,"C026"
2015-03-14,21.066882255549,"C026"
2015-03-15,56.0555015012316,"C026"
2015-03-16,71.5600915537022,"C026"
2015-03-17,55.776291888564,"C026"
2015-03-18,37.5517677513303,"C026"
2015-03-19,46.4669545674735,"C026"
2015-03-20,106.803737805805,"C026"
2015-03-21,65.8008730467358,"C026"
2015-03-22,69.1470756308483,"C026"
2015-03-23,26.5583327134306,"C026"
2015-03-24,14.2295203830374,"C026"
2015-03-25,18.0813397543987,"C026"
2015-03-26,22.1278804837747,"C026"
2015-03-27,20.2295382448625,"C026"
2015-03-28,23.1858269911932,"C026"
2015-03-29,16.3062378801424,"C026"
2015-03-30,38.3013447603786,"C026"
2015-03-31,20.9408791354277,"C026"
2015-04-01,36.2451234192196,"C026"
2015-04-02,15.9076259892341,"C026"
2015-04-03,9.27777537677608,"C026"
2015-04-04,5.2078763662211,"C026"
2015-04-05,15.7174430727541,"C026"
2015-04-06,11.7822110416717,"C026"
2015-04-07,23.4403911172092,"C026"
2015-04-08,4.05514935716287,"C026"
2015-04-09,13.1669753181865,"C026"
2015-04-10,13.7986734248677,"C026"
2015-04-11,24.741468542182,"C026"
2015-04-12,7.24940489513914,"C026"
2015-04-13,8.8676883375554,"C026"
2015-04-14,13.4405094148435,"C026"
2015-04-15,20.2706484384928,"C026"
2015-04-16,3.96513868475538,"C026"
2015-04-17,2.67652597758751,"C026"
2015-04-18,7.37257509733958,"C026"
2015-04-19,4.98795339272523,"C026"
2015-04-20,2.90436810989544,"C026"
2015-04-21,1.36482422080392,"C026"
2015-04-22,8.2503630719614,"C026"
2015-04-23,16.5604150688237,"C026"
2015-04-24,3.23449526955291,"C026"
2015-04-25,1.70392641544557,"C026"
2015-04-26,6.96744741381934,"C026"
2015-04-27,1.58707599649011,"C026"
2015-04-28,7.21683025133444,"C026"
2015-04-29,3.90225745923195,"C026"
2015-04-30,1.70456476153288,"C026"
2015-05-01,1.80516792965336,"C026"
2015-05-02,1.88216293737569,"C026"
2015-05-03,1.46577871457988,"C026"
2015-05-04,4.06025524986363,"C026"
2015-05-05,5.13937033825247,"C026"
2015-05-06,1.46352276045981,"C026"
2015-05-07,3.17397502597598,"C026"
2015-05-08,2.17172842257557,"C026"
2015-05-09,6.17272937910211,"C026"
2015-05-10,5.50517850461711,"C026"
2015-05-11,1.56703090118571,"C026"
2015-05-12,21.6856228393848,"C026"
2015-05-13,20.8828307404976,"C026"
2015-05-14,16.9247351484814,"C026"
2015-05-15,12.3867961379825,"C026"
2015-05-16,17.8408323632919,"C026"
2015-05-17,16.0616824057432,"C026"
2015-05-18,18.4816398534273,"C026"
2015-05-19,2.62044851381429,"C026"
2015-05-20,23.5394625009774,"C026"
2015-05-21,35.7303364596033,"C026"
2015-05-22,37.9244040688112,"C026"
2015-05-23,29.8286074128702,"C026"
2015-05-24,7.58797364590051,"C026"
2015-05-25,106.41388140522,"C026"
2015-05-26,66.7341208888967,"C026"
2015-05-27,41.5592392484559,"C026"
2015-05-28,57.717039122398,"C026"
2015-05-29,98.2846644750114,"C026"
2015-05-30,51.5610639435596,"C026"
2015-05-31,42.6302112097813,"C026"
2015-06-01,71.7316181043607,"C026"
2015-06-02,22.6968380500586,"C026"
2015-06-03,62.6248990164527,"C026"
2015-06-04,72.4610608551875,"C026"
2015-06-05,49.9540335798697,"C026"
2015-06-06,31.9454283482887,"C026"
2015-06-07,62.8337823822842,"C026"
2015-06-08,62.9812760545041,"C026"
2015-06-09,30.8683072482378,"C026"
2015-06-10,26.1229488814223,"C026"
2015-06-11,56.2604042761009,"C026"
2015-06-12,41.9733821690916,"C026"
